run,stage,run_group,model,sweep_label,dataset,seed,mean_foscttm,jvp_rhs_cos,time_mae,time_spearman,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,kot_rna_layer,kot_protein_layer,velocity_layer
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p5_maxiter_100,synthetic_linked_ode,,0.487541,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p5_maxiter_1000,synthetic_linked_ode,,0.487541,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p5_maxiter_200,synthetic_linked_ode,,0.487541,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_200635_moscot_sweep,clean,linked_ode,moscot_sweep,epsilon_0p5_maxiter_500,synthetic_linked_ode,,0.487541,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,scot,,synthetic_linked_ode,,0.515032,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,6.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,9.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,11.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,17.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,21.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,33.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,42.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,77.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,88.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,101.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,123.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_171218,clean,linked_ode,totalvi,,synthetic_linked_ode,2026.0,0.0,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,6.0,0.503873,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,9.0,0.491646,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,11.0,0.492939,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,17.0,0.503359,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,21.0,0.492426,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,33.0,0.505631,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,42.0,0.49124,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,77.0,0.503366,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,88.0,0.503315,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,101.0,0.491398,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,123.0,0.503297,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
run_20260701_141322,clean,linked_ode,uniport,,synthetic_linked_ode,2026.0,0.503656,,,,,,0.001,0.1,1.0,spliced_mean,protein_mean,true_velocity_mean
