run,stage,run_group,model,sweep_label,seed,mean_foscttm,time_mae,time_spearman,jvp_rhs_cos,jvp_norm,rhs_norm,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,phi_init_gain,kot_rna_layer,kot_protein_layer,velocity_layer
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,88.0,0.046835,0.2722116423284657,0.9999968371353343,0.9630175828933716,0.15523770451545715,0.10383997857570648,0.461660236120224,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,101.0,0.052506,0.3066413282656531,0.9999969843273624,0.9711434841156006,0.16338752210140228,0.1131836324930191,0.3982996344566345,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,123.0,0.055556,0.3251918383676735,0.9999970015353475,0.9712671041488647,0.159866064786911,0.11483430862426758,0.3647599220275879,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_kotoracles_mean_20260701_205724,oracle,linked_ode,kot_oracle_learnalpha_kappa,,2026.0,0.055867,0.32971994398879767,0.9999970995993992,0.9725041389465332,0.1608060598373413,0.11468209326267242,0.370453804731369,0.4999999403953552,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p01_maxiter_100,,0.525319,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p01_maxiter_1000,,0.525319,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p01_maxiter_200,,0.525319,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p01_maxiter_500,,0.525319,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p05_maxiter_100,,0.531904,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p05_maxiter_1000,,0.531904,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p05_maxiter_200,,0.531904,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p05_maxiter_500,,0.531904,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p1_maxiter_100,,0.544182,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p1_maxiter_1000,,0.544182,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p1_maxiter_200,,0.544182,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p1_maxiter_500,,0.544182,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p5_maxiter_100,,0.585366,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p5_maxiter_1000,,0.585366,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p5_maxiter_200,,0.585366,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_oracle_mean_moscot_sweep,oracle,linked_ode,moscot_sweep,epsilon_0p5_maxiter_500,,0.585366,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
