run,stage,run_group,model,sweep_label,seed,mean_foscttm,time_mae,time_spearman,jvp_rhs_cos,jvp_norm,rhs_norm,kappa_mean,beta_mean,lr,sinkhorn_reg,lambda_dyn,phi_init_gain,kot_rna_layer,kot_protein_layer,velocity_layer
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,17.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,21.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,33.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,42.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,77.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,88.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,101.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,123.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,totalvi,,2026.0,0.0,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,6.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,9.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,11.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,17.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,21.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,33.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,42.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,77.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,88.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,101.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,123.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
run_branch_mean_20260701_205803,branch,linked_ode,uniport,,2026.0,,,,,,,,,0.001,0.1,1.0,0.5,spliced_mean,protein_mean,true_velocity_mean
